node_id,role,timestamp,x,y,z
0,TAG,5.2582786083221436,3.535,5.585,0.232
0,TAG,5.269121408462524,3.558,5.603,0.241
0,TAG,5.279976844787598,3.588,5.615,0.055
0,TAG,5.290859699249268,3.617,5.628,0.219
0,TAG,5.301682472229004,3.614,5.635,-0.02
0,TAG,5.312542676925659,3.634,5.64,0.184
0,TAG,5.327416181564331,3.638,5.634,0.078
0,TAG,5.3274335861206055,3.625,5.654,0.105
0,TAG,5.338258504867554,3.605,5.636,0.324
0,TAG,5.349133014678955,3.585,5.633,0.4
0,TAG,5.359988689422607,3.566,5.626,0.175
0,TAG,5.370861768722534,3.569,5.622,0.363
0,TAG,5.381683349609375,3.596,5.621,0.127
0,TAG,5.392547130584717,3.574,5.635,0.129
0,TAG,5.407471418380737,3.611,5.631,0.222
0,TAG,5.4074907302856445,3.6,5.639,0.146
0,TAG,5.418280839920044,3.625,5.636,0.176
0,TAG,5.4291417598724365,3.606,5.635,0.212
0,TAG,5.439982652664185,3.585,5.628,0.284
0,TAG,5.4508702754974365,3.563,5.618,0.361
0,TAG,5.461683034896851,3.571,5.616,0.218
0,TAG,5.472534418106079,3.537,5.616,0.339
0,TAG,5.487421989440918,3.568,5.617,0.187
0,TAG,5.487440347671509,3.57,5.629,0.105
0,TAG,5.498266696929932,3.577,5.632,0.036
0,TAG,5.509121894836426,3.59,5.632,0.273
0,TAG,5.5199806690216064,3.613,5.632,0.185
0,TAG,5.530884265899658,3.594,5.639,0.04
0,TAG,5.541694164276123,3.612,5.629,0.148
0,TAG,5.552534341812134,3.591,5.629,0.033
0,TAG,5.567410230636597,3.596,5.62,0.183
0,TAG,5.567428112030029,3.612,5.624,0.354
0,TAG,5.578275203704834,3.604,5.626,0.147
0,TAG,5.589124917984009,3.59,5.622,0.222
0,TAG,5.599987030029297,3.587,5.617,0.216
0,TAG,5.610868692398071,3.575,5.615,-0.006
0,TAG,5.621683835983276,3.604,5.618,0.19
0,TAG,5.632540941238403,3.585,5.614,0.134
0,TAG,5.647421598434448,3.57,5.611,0.169
0,TAG,5.6474387645721436,3.554,5.602,0.517
0,TAG,5.658287286758423,3.569,5.609,0.231
0,TAG,5.66926121711731,3.574,5.602,0.193
0,TAG,5.680033445358276,3.6,5.603,0.33
0,TAG,5.690881967544556,3.591,5.611,0.093
0,TAG,5.701694965362549,3.606,5.607,0.133
0,TAG,5.712541818618774,3.631,5.612,0.188
0,TAG,5.727432012557983,3.623,5.627,-0.079
0,TAG,5.727449893951416,3.637,5.631,0.168
0,TAG,5.738276720046997,3.628,5.621,0.156
0,TAG,5.749128341674805,3.592,5.624,0.292
0,TAG,5.759983539581299,3.599,5.61,0.359
0,TAG,5.770861387252808,3.589,5.605,0.253
0,TAG,5.781709909439087,3.602,5.606,0.293
0,TAG,5.7925426959991455,3.601,5.612,0.279
0,TAG,5.807416915893555,3.595,5.633,0.0
0,TAG,5.807434797286987,3.604,5.631,0.103
0,TAG,5.818277359008789,3.616,5.627,0.15
0,TAG,5.829117059707642,3.631,5.636,0.215
0,TAG,5.839976072311401,3.64,5.627,0.254
0,TAG,5.850867509841919,3.614,5.622,0.213
0,TAG,5.861697673797607,3.587,5.631,0.188
0,TAG,5.872542142868042,3.582,5.615,0.308
0,TAG,5.887415170669556,3.599,5.616,0.239
0,TAG,5.887433290481567,3.58,5.627,0.177
0,TAG,5.898279666900635,3.607,5.628,0.214
0,TAG,5.90912652015686,3.601,5.637,0.042
0,TAG,5.920000314712524,3.633,5.642,0.025
0,TAG,5.930851459503174,3.601,5.624,0.233
0,TAG,5.941689491271973,3.584,5.621,0.11
0,TAG,5.952536106109619,3.583,5.605,0.45
0,TAG,5.967417240142822,3.568,5.599,0.215
0,TAG,5.967434644699097,3.551,5.609,0.164
0,TAG,5.9782750606536865,3.572,5.603,0.317
0,TAG,5.98912239074707,3.551,5.598,0.071
0,TAG,5.999975919723511,3.574,5.608,0.195
0,TAG,6.010854721069336,3.584,5.606,0.211
0,TAG,6.0216851234436035,3.61,5.604,0.222
0,TAG,6.032535791397095,3.593,5.605,0.23
0,TAG,6.047415733337402,3.586,5.604,0.32
0,TAG,6.047433137893677,3.549,5.603,0.268
0,TAG,6.058278560638428,3.539,5.595,0.406
0,TAG,6.069108963012695,3.535,5.59,0.146
0,TAG,6.079977512359619,3.559,5.601,0.212
0,TAG,6.0908753871917725,3.565,5.603,0.156
0,TAG,6.101686716079712,3.568,5.607,0.114
0,TAG,6.1125264167785645,3.583,5.619,0.079
0,TAG,6.12743353843689,3.614,5.628,0.182
0,TAG,6.127460718154907,3.629,5.625,0.087
0,TAG,6.138275623321533,3.625,5.619,0.379
0,TAG,6.149126768112183,3.606,5.607,0.164
0,TAG,6.1599860191345215,3.587,5.605,0.225
0,TAG,6.170855283737183,3.561,5.6,0.308
0,TAG,6.18168830871582,3.577,5.6,0.364
0,TAG,6.192538261413574,3.584,5.613,0.203
0,TAG,6.207423448562622,3.575,5.623,0.167
0,TAG,6.207442998886108,3.592,5.621,0.203
0,TAG,6.218280792236328,3.603,5.621,0.135
0,TAG,6.229122161865234,3.611,5.624,0.137
0,TAG,6.239988803863525,3.63,5.628,0.105
0,TAG,6.250855207443237,3.611,5.638,0.134
0,TAG,6.261678457260132,3.599,5.622,0.288
0,TAG,6.272536039352417,3.586,5.62,0.275
0,TAG,6.287461996078491,3.57,5.599,0.38
0,TAG,6.287479400634766,3.596,5.591,0.286
0,TAG,6.298272371292114,3.59,5.595,0.173
0,TAG,6.3091230392456055,3.606,5.603,0.16
0,TAG,6.319983005523682,3.622,5.616,0.213
0,TAG,6.3308539390563965,3.611,5.62,0.053
0,TAG,6.341684341430664,3.61,5.617,0.167
0,TAG,6.35254430770874,3.597,5.614,0.118
0,TAG,6.367422342300415,3.593,5.611,0.174
0,TAG,6.367440223693848,3.569,5.608,0.284
0,TAG,6.378278970718384,3.586,5.604,0.142
0,TAG,6.389109373092651,3.574,5.606,0.218
0,TAG,6.399986267089844,3.586,5.601,0.138
0,TAG,6.410854816436768,3.591,5.613,0.015
0,TAG,6.421684265136719,3.599,5.616,0.237
0,TAG,6.43253755569458,3.587,5.61,0.303
0,TAG,6.447424650192261,3.57,5.602,0.159
0,TAG,6.447443246841431,3.576,5.604,0.287
0,TAG,6.458277463912964,3.59,5.611,0.143
0,TAG,6.4691162109375,3.561,5.627,0.077
0,TAG,6.479991436004639,3.59,5.621,0.116
0,TAG,6.490853786468506,3.577,5.628,0.008
0,TAG,6.501704454421997,3.584,5.639,0.012
0,TAG,6.512553930282593,3.592,5.628,0.249
0,TAG,6.527467489242554,3.608,5.623,0.162
0,TAG,6.5274858474731445,3.588,5.631,0.159
0,TAG,6.538273334503174,3.589,5.622,0.039
0,TAG,6.549133777618408,3.601,5.634,0.129
0,TAG,6.560001373291016,3.597,5.626,0.216
0,TAG,6.5708887577056885,3.605,5.617,0.215
0,TAG,6.5817224979400635,3.608,5.628,0.173
0,TAG,6.592556715011597,3.619,5.623,0.144
0,TAG,6.607427597045898,3.637,5.63,0.207
0,TAG,6.6074464321136475,3.625,5.631,0.093
0,TAG,6.618275165557861,3.621,5.631,0.266
0,TAG,6.629128456115723,3.622,5.624,0.048
0,TAG,6.639965534210205,3.613,5.63,0.272
0,TAG,6.650861978530884,3.622,5.62,0.161
0,TAG,6.661683082580566,3.613,5.621,0.286
0,TAG,6.67254638671875,3.619,5.631,0.17
0,TAG,6.6874284744262695,3.614,5.633,0.125
0,TAG,6.687458515167236,3.609,5.628,0.217
0,TAG,6.698285102844238,3.614,5.625,0.343
0,TAG,6.709125280380249,3.62,5.62,0.109
0,TAG,6.719987869262695,3.593,5.631,-0.017
0,TAG,6.730854272842407,3.634,5.634,0.17
0,TAG,6.741679668426514,3.63,5.632,0.147
0,TAG,6.752550363540649,3.611,5.628,0.07
0,TAG,6.7674291133880615,3.626,5.621,0.325
0,TAG,6.767446517944336,3.612,5.623,0.048
0,TAG,6.778285264968872,3.606,5.617,0.216
0,TAG,6.7891106605529785,3.606,5.614,0.334
0,TAG,6.799997091293335,3.612,5.612,0.168
0,TAG,6.810863018035889,3.617,5.617,0.189
0,TAG,6.821693658828735,3.626,5.612,0.233
0,TAG,6.832550287246704,3.608,5.621,0.06
0,TAG,6.847429275512695,3.619,5.618,0.133
0,TAG,6.847447395324707,3.621,5.612,0.195
0,TAG,6.858285427093506,3.6,5.621,0.029
0,TAG,6.869129180908203,3.609,5.622,0.16
0,TAG,6.879990339279175,3.609,5.622,0.207
0,TAG,6.890862703323364,3.578,5.63,0.077
0,TAG,6.901712894439697,3.581,5.606,0.205
0,TAG,6.912556409835815,3.593,5.621,0.174
0,TAG,6.9274420738220215,3.595,5.623,0.031
0,TAG,6.9274656772613525,3.639,5.629,0.203
0,TAG,6.938326120376587,3.595,5.62,0.127
0,TAG,6.949138164520264,3.615,5.625,0.171
0,TAG,6.959988117218018,3.619,5.627,0.216
0,TAG,6.970863580703735,3.627,5.622,0.178
0,TAG,6.981684923171997,3.617,5.617,0.283
0,TAG,6.992541313171387,3.618,5.609,0.253
0,TAG,7.00743293762207,3.605,5.625,0.116
0,TAG,7.007450580596924,3.621,5.625,0.128
0,TAG,7.018321990966797,3.595,5.615,0.245
0,TAG,7.02914571762085,3.591,5.619,0.2
0,TAG,7.03995943069458,3.593,5.607,0.254
0,TAG,7.050845146179199,3.598,5.613,0.178
0,TAG,7.061694860458374,3.607,5.616,0.087
0,TAG,7.072540998458862,3.622,5.625,0.295
0,TAG,7.087425231933594,3.62,5.63,0.225
0,TAG,7.087443590164185,3.614,5.623,0.162
0,TAG,7.0982749462127686,3.63,5.619,0.135
0,TAG,7.109127998352051,3.611,5.634,0.064
0,TAG,7.11998724937439,3.645,5.637,0.171
0,TAG,7.130852699279785,3.617,5.628,0.202
0,TAG,7.141693592071533,3.625,5.628,0.103
0,TAG,7.152549743652344,3.64,5.627,0.252
0,TAG,7.167426109313965,3.638,5.626,0.105
0,TAG,7.167443513870239,3.622,5.623,0.05
0,TAG,7.17828106880188,3.633,5.624,0.225
0,TAG,7.189128398895264,3.612,5.618,0.176
0,TAG,7.199998617172241,3.604,5.62,0.193
0,TAG,7.2108564376831055,3.632,5.616,0.21
0,TAG,7.221691131591797,3.617,5.616,0.18
0,TAG,7.23255729675293,3.618,5.611,0.159
0,TAG,7.24744725227356,3.618,5.62,0.11
0,TAG,7.247469902038574,3.644,5.622,0.023
0,TAG,7.258291244506836,3.635,5.624,0.156
0,TAG,7.269134521484375,3.62,5.62,0.21
0,TAG,7.279989004135132,3.604,5.617,0.081
0,TAG,7.290858745574951,3.604,5.613,0.15
0,TAG,7.30170464515686,3.591,5.616,0.109
0,TAG,7.312557220458984,3.61,5.619,0.194
0,TAG,7.327430725097656,3.603,5.613,0.138
0,TAG,7.327449560165405,3.598,5.629,0.12
0,TAG,7.338280916213989,3.625,5.61,0.073
0,TAG,7.349138498306274,3.608,5.604,0.06
0,TAG,7.359989404678345,3.607,5.628,-0.103
0,TAG,7.370855808258057,3.617,5.609,0.304
0,TAG,7.3816914558410645,3.6,5.609,0.243
0,TAG,7.392543315887451,3.589,5.618,0.072
0,TAG,7.407446384429932,3.608,5.608,0.212
0,TAG,7.407465219497681,3.609,5.614,0.099
0,TAG,7.418294906616211,3.589,5.617,0.019
0,TAG,7.429119825363159,3.612,5.618,0.214
0,TAG,7.439995527267456,3.637,5.634,0.001
0,TAG,7.450859785079956,3.616,5.62,0.175
0,TAG,7.4617180824279785,3.628,5.605,0.384
0,TAG,7.472553968429565,3.587,5.614,0.098
0,TAG,7.48744797706604,3.614,5.608,0.128
0,TAG,7.487465858459473,3.608,5.608,0.204
0,TAG,7.498294353485107,3.586,5.61,0.103
0,TAG,7.509155511856079,3.613,5.613,0.261
0,TAG,7.520002365112305,3.635,5.618,0.094
0,TAG,7.530858993530273,3.609,5.629,0.058
0,TAG,7.54170560836792,3.641,5.623,0.119
0,TAG,7.552557468414307,3.645,5.629,0.107
0,TAG,7.5674872398376465,3.618,5.612,0.287
0,TAG,7.567504644393921,3.629,5.613,0.386
0,TAG,7.578343391418457,3.626,5.617,0.119
0,TAG,7.589144945144653,3.625,5.617,0.178
0,TAG,7.5999977588653564,3.645,5.624,0.239
0,TAG,7.610863208770752,3.629,5.627,0.038
0,TAG,7.621708393096924,3.658,5.621,0.145
0,TAG,7.632561445236206,3.65,5.636,0.187
0,TAG,7.647441148757935,3.622,5.634,0.147
0,TAG,7.647457838058472,3.627,5.63,0.242
0,TAG,7.658329248428345,3.634,5.628,0.174
0,TAG,7.66915225982666,3.618,5.638,0.186
0,TAG,7.68000602722168,3.632,5.628,0.118
0,TAG,7.690859317779541,3.588,5.618,0.389
0,TAG,7.701716184616089,3.566,5.609,0.252
0,TAG,7.712585687637329,3.575,5.606,0.278
0,TAG,7.727440357208252,3.597,5.612,0.16
0,TAG,7.727457761764526,3.59,5.616,0.148
0,TAG,7.738295555114746,3.611,5.629,0.188
0,TAG,7.749159097671509,3.618,5.63,0.146
0,TAG,7.760005235671997,3.619,5.636,0.209
0,TAG,7.770861387252808,3.572,5.615,0.307
0,TAG,7.781710863113403,3.609,5.617,0.341
0,TAG,7.792577028274536,3.586,5.606,0.047
0,TAG,7.807489395141602,3.577,5.613,0.164
0,TAG,7.807506561279297,3.566,5.611,0.147
0,TAG,7.8183372020721436,3.595,5.617,0.181
0,TAG,7.82914662361145,3.595,5.621,0.217
0,TAG,7.840007543563843,3.584,5.606,0.347
0,TAG,7.850863218307495,3.561,5.595,0.358
0,TAG,7.861712217330933,3.571,5.61,0.243
0,TAG,7.872553586959839,3.577,5.609,0.279
0,TAG,7.887486696243286,3.606,5.615,0.169
0,TAG,7.887507915496826,3.597,5.626,0.058
0,TAG,7.898300886154175,3.601,5.615,0.361
0,TAG,7.90913724899292,3.589,5.61,0.312
0,TAG,7.91999363899231,3.595,5.608,0.282
0,TAG,7.930851221084595,3.612,5.61,0.32
0,TAG,7.941710710525513,3.601,5.621,0.191
0,TAG,7.952580451965332,3.615,5.62,0.301
0,TAG,7.967446565628052,3.645,5.618,0.266
0,TAG,7.967472791671753,3.617,5.623,0.204
0,TAG,7.978312015533447,3.593,5.606,0.528
0,TAG,7.989158391952515,3.603,5.605,0.42
0,TAG,8.000032663345337,3.572,5.611,0.128
0,TAG,8.010871410369873,3.592,5.613,0.352
0,TAG,8.021724939346313,3.608,5.625,0.173
0,TAG,8.032558917999268,3.602,5.624,0.315
0,TAG,8.047457933425903,3.593,5.624,0.484
0,TAG,8.047481060028076,3.603,5.612,0.264
0,TAG,8.058300733566284,3.592,5.607,0.354
0,TAG,8.069145202636719,3.607,5.613,0.334
0,TAG,8.080010414123535,3.605,5.619,0.138
0,TAG,8.09086537361145,3.612,5.603,0.43
0,TAG,8.101737022399902,3.61,5.599,0.355
0,TAG,8.112589359283447,3.604,5.611,0.337
0,TAG,8.127469062805176,3.604,5.599,0.404
0,TAG,8.127492427825928,3.629,5.609,0.235
0,TAG,8.138332843780518,3.609,5.608,0.183
0,TAG,8.149177074432373,3.614,5.616,0.379
0,TAG,8.16001033782959,3.602,5.605,0.246
0,TAG,8.170865774154663,3.58,5.623,0.23
0,TAG,8.181701421737671,3.582,5.612,0.189
0,TAG,8.192593097686768,3.601,5.614,0.208
0,TAG,8.207485437393188,3.587,5.602,0.286
0,TAG,8.207505464553833,3.588,5.597,0.199
0,TAG,8.218312740325928,3.587,5.608,0.258
0,TAG,8.229182720184326,3.6,5.606,0.338
0,TAG,8.240047693252563,3.603,5.612,0.313
0,TAG,8.250899076461792,3.562,5.61,0.073
0,TAG,8.261734247207642,3.591,5.602,0.345
0,TAG,8.272610425949097,3.594,5.589,0.198
0,TAG,8.287454843521118,3.592,5.608,0.25
0,TAG,8.287473678588867,3.581,5.591,0.187
0,TAG,8.298322677612305,3.617,5.604,0.255
0,TAG,8.309202432632446,3.576,5.596,0.157
0,TAG,8.320035219192505,3.594,5.605,0.361
0,TAG,8.33087944984436,3.566,5.584,0.145
0,TAG,8.341748714447021,3.599,5.603,0.211
0,TAG,8.352607011795044,3.577,5.604,0.171
0,TAG,8.367483139038086,3.591,5.604,0.272
0,TAG,8.367509365081787,3.567,5.587,0.2
0,TAG,8.37833857536316,3.599,5.596,0.273
0,TAG,8.389195680618286,3.566,5.605,0.222
0,TAG,8.400031328201294,3.61,5.608,0.301
0,TAG,8.410903453826904,3.604,5.607,0.201
0,TAG,8.421720743179321,3.608,5.62,0.292
0,TAG,8.432574272155762,3.606,5.61,0.307
0,TAG,8.447527170181274,3.625,5.612,0.278
0,TAG,8.447548151016235,3.614,5.611,0.09
0,TAG,8.4583420753479,3.639,5.63,0.337
0,TAG,8.469165563583374,3.645,5.626,0.16
0,TAG,8.480066537857056,3.648,5.633,0.297
0,TAG,8.490882873535156,3.646,5.623,0.294
0,TAG,8.501721382141113,3.62,5.618,0.325
0,TAG,8.512604475021362,3.636,5.619,0.311
0,TAG,8.527470827102661,3.634,5.62,0.174
0,TAG,8.527488231658936,3.644,5.628,0.231
0,TAG,8.538335084915161,3.663,5.625,0.279
0,TAG,8.549165964126587,3.648,5.622,0.325
0,TAG,8.56002926826477,3.617,5.621,0.177
0,TAG,8.570887088775635,3.633,5.617,0.384
0,TAG,8.581747055053711,3.619,5.61,0.206
0,TAG,8.59261155128479,3.649,5.627,0.232
0,TAG,8.607553005218506,3.641,5.625,0.121
0,TAG,8.607569932937622,3.647,5.624,0.298
0,TAG,8.618353843688965,3.623,5.619,0.304
0,TAG,8.629184246063232,3.628,5.614,0.205
0,TAG,8.64003300666809,3.611,5.616,0.161
0,TAG,8.650889158248901,3.645,5.622,0.301
0,TAG,8.661744356155396,3.636,5.625,0.18
0,TAG,8.672584533691406,3.66,5.641,0.139
0,TAG,8.687482357025146,3.629,5.626,0.244
0,TAG,8.687502384185791,3.644,5.626,0.35
0,TAG,8.698326110839844,3.63,5.618,0.11
0,TAG,8.709181070327759,3.635,5.625,0.219
0,TAG,8.720050573348999,3.634,5.617,0.377
0,TAG,8.73088264465332,3.658,5.632,0.183
0,TAG,8.741735458374023,3.632,5.625,0.089
0,TAG,8.752579689025879,3.602,5.621,0.18
0,TAG,8.767459630966187,3.615,5.607,0.217
0,TAG,8.767477035522461,3.612,5.607,0.256
0,TAG,8.778367757797241,3.614,5.613,0.138
0,TAG,8.789155960083008,3.617,5.617,0.085
0,TAG,8.800043821334839,3.606,5.613,0.286
0,TAG,8.810874223709106,3.607,5.61,0.142
0,TAG,8.82172155380249,3.61,5.61,0.342
0,TAG,8.8325777053833,3.64,5.611,0.23
0,TAG,8.847461700439453,3.634,5.63,0.144
0,TAG,8.847479343414307,3.651,5.636,0.233
0,TAG,8.858325004577637,3.644,5.635,0.301
0,TAG,8.869168519973755,3.631,5.623,0.375
0,TAG,8.880029439926147,3.653,5.625,0.289
0,TAG,8.890877962112427,3.653,5.63,0.119
0,TAG,8.901750326156616,3.666,5.632,0.264
0,TAG,8.912607908248901,3.644,5.631,0.352
0,TAG,8.927518844604492,3.639,5.629,0.255
0,TAG,8.92753791809082,3.64,5.625,0.274
0,TAG,8.938335418701172,3.655,5.618,0.307
0,TAG,8.949169635772705,3.66,5.629,0.11
0,TAG,8.960046529769897,3.646,5.626,0.233
0,TAG,8.97089171409607,3.644,5.618,0.233
0,TAG,8.981747388839722,3.628,5.622,0.362
0,TAG,8.992622375488281,3.623,5.612,0.26
0,TAG,9.00747799873352,3.636,5.621,0.24
0,TAG,9.007495403289795,3.645,5.625,0.059
0,TAG,9.018345594406128,3.642,5.62,0.455
0,TAG,9.029191017150879,3.629,5.613,0.204
0,TAG,9.040046691894531,3.629,5.619,0.315
0,TAG,9.05089521408081,3.611,5.614,0.306
0,TAG,9.061742544174194,3.627,5.617,0.209
0,TAG,9.072607040405273,3.611,5.617,0.198
0,TAG,9.087475776672363,3.629,5.621,0.277
0,TAG,9.087493896484375,3.595,5.618,0.212
0,TAG,9.098376035690308,3.632,5.621,0.417
0,TAG,9.10918641090393,3.636,5.615,0.149
0,TAG,9.120048999786377,3.632,5.634,0.224
0,TAG,9.130896806716919,3.623,5.627,0.291
0,TAG,9.141770124435425,3.623,5.616,0.377
0,TAG,9.152601480484009,3.584,5.609,0.14
0,TAG,9.167480230331421,3.601,5.613,0.23
0,TAG,9.167497634887695,3.614,5.619,0.094
0,TAG,9.17832636833191,3.615,5.613,0.144
0,TAG,9.189188718795776,3.604,5.616,0.481
0,TAG,9.200058221817017,3.581,5.605,0.22
0,TAG,9.210904121398926,3.592,5.609,0.24
0,TAG,9.2217538356781,3.605,5.605,0.221
0,TAG,9.232616186141968,3.633,5.62,0.247
0,TAG,9.247482061386108,3.628,5.611,0.192
0,TAG,9.24750304222107,3.621,5.608,0.412
0,TAG,9.258353233337402,3.623,5.611,0.346
0,TAG,9.269229888916016,3.628,5.613,0.221
0,TAG,9.280076503753662,3.614,5.618,0.181
0,TAG,9.290902376174927,3.585,5.608,0.189
0,TAG,9.301763534545898,3.594,5.598,0.492
0,TAG,9.312609910964966,3.616,5.6,0.18
0,TAG,9.327536821365356,3.595,5.609,0.018
0,TAG,9.327556610107422,3.602,5.613,0.231
0,TAG,9.338346719741821,3.602,5.614,0.302
0,TAG,9.34920048713684,3.591,5.604,0.321
0,TAG,9.360051393508911,3.613,5.606,0.225
0,TAG,9.370917081832886,3.612,5.614,0.215
0,TAG,9.381768226623535,3.641,5.61,0.351
0,TAG,9.392616510391235,3.645,5.611,0.243
0,TAG,9.407501459121704,3.608,5.613,0.348
0,TAG,9.407520055770874,3.6,5.608,0.219
0,TAG,9.418373107910156,3.633,5.612,0.188
0,TAG,9.42922067642212,3.634,5.613,0.188
0,TAG,9.440061807632446,3.639,5.625,0.281
0,TAG,9.450934171676636,3.628,5.61,0.311
0,TAG,9.461772918701172,3.606,5.608,0.342
0,TAG,9.472623109817505,3.626,5.619,0.249
0,TAG,9.487501859664917,3.628,5.621,0.178
0,TAG,9.487531185150146,3.616,5.621,0.157
0,TAG,9.498356342315674,3.621,5.612,0.305
0,TAG,9.509207248687744,3.624,5.613,0.366
0,TAG,9.520093441009521,3.626,5.616,0.225
0,TAG,9.530941486358643,3.641,5.623,0.307
0,TAG,9.541768074035645,3.62,5.617,0.221
0,TAG,9.552624225616455,3.629,5.617,0.299
0,TAG,9.567501783370972,3.614,5.61,0.342
0,TAG,9.567521333694458,3.608,5.616,0.173
0,TAG,9.578360795974731,3.596,5.608,0.22
0,TAG,9.589227199554443,3.617,5.618,0.275
0,TAG,9.600060224533081,3.596,5.614,0.199
0,TAG,9.610920667648315,3.612,5.613,0.345
0,TAG,9.621787071228027,3.612,5.604,0.254
0,TAG,9.632641077041626,3.606,5.617,0.199
0,TAG,9.647503852844238,3.588,5.602,0.336
0,TAG,9.64752984046936,3.602,5.619,0.175
0,TAG,9.658366680145264,3.617,5.609,0.338
0,TAG,9.669220685958862,3.609,5.612,0.299
0,TAG,9.680078029632568,3.592,5.619,0.171
0,TAG,9.690927743911743,3.575,5.614,0.236
0,TAG,9.701778411865234,3.592,5.603,0.281
0,TAG,9.712622165679932,3.591,5.617,0.073
0,TAG,9.72751760482788,3.601,5.614,0.337
0,TAG,9.727537870407104,3.604,5.613,0.308
0,TAG,9.738385915756226,3.621,5.615,0.223
0,TAG,9.74923038482666,3.619,5.614,0.178
0,TAG,9.760102272033691,3.588,5.616,0.228
0,TAG,9.770915508270264,3.593,5.613,0.24
0,TAG,9.78177785873413,3.583,5.61,0.364
0,TAG,9.792638778686523,3.578,5.612,0.167
0,TAG,9.807542324066162,3.599,5.613,0.163
0,TAG,9.807563304901123,3.621,5.608,0.273
0,TAG,9.818381309509277,3.586,5.601,0.266
0,TAG,9.829207181930542,3.549,5.598,0.246
0,TAG,9.840075731277466,3.563,5.594,0.228
0,TAG,9.850924968719482,3.562,5.593,0.096
0,TAG,9.861820220947266,3.588,5.603,0.166
0,TAG,9.872631788253784,3.606,5.606,0.131
0,TAG,9.887551546096802,3.58,5.606,0.304
0,TAG,9.887574911117554,3.575,5.593,0.294
0,TAG,9.898375034332275,3.568,5.596,0.245
0,TAG,9.90922737121582,3.566,5.614,0.041
0,TAG,9.920099973678589,3.593,5.612,0.079
0,TAG,9.93094277381897,3.558,5.619,0.312
0,TAG,9.941781044006348,3.576,5.603,0.274
0,TAG,9.952649593353271,3.583,5.605,0.187
0,TAG,9.967585802078247,3.593,5.618,0.035
0,TAG,9.96760606765747,3.611,5.614,0.187
0,TAG,9.978376626968384,3.601,5.609,0.207
0,TAG,9.989230155944824,3.594,5.613,0.174
0,TAG,10.00007438659668,3.596,5.602,0.176
0,TAG,10.010931253433228,3.602,5.616,0.169
0,TAG,10.021815299987793,3.589,5.616,0.091
0,TAG,10.032644510269165,3.612,5.621,0.198
0,TAG,10.047537803649902,3.616,5.617,0.26
0,TAG,10.047559022903442,3.599,5.624,0.158
0,TAG,10.05838656425476,3.614,5.626,0.179
0,TAG,10.069223642349243,3.623,5.622,0.247
0,TAG,10.080089807510376,3.611,5.626,0.087
0,TAG,10.090919017791748,3.613,5.617,0.175
0,TAG,10.101804733276367,3.62,5.617,0.123
0,TAG,10.112630128860474,3.618,5.626,0.318
0,TAG,10.12753677368164,3.628,5.619,0.343
0,TAG,10.127565383911133,3.646,5.631,0.003
0,TAG,10.138367652893066,3.643,5.635,0.126
0,TAG,10.149258852005005,3.624,5.629,0.221
0,TAG,10.160094976425171,3.601,5.626,0.084
0,TAG,10.170900821685791,3.614,5.631,0.167
0,TAG,10.181792497634888,3.626,5.641,0.088
0,TAG,10.192606210708618,3.623,5.65,0.03
0,TAG,10.207628011703491,3.622,5.629,0.203
0,TAG,10.207653999328613,3.624,5.62,0.283
0,TAG,10.2183678150177,3.628,5.639,-0.045
0,TAG,10.229219436645508,3.644,5.632,0.176
0,TAG,10.24009370803833,3.616,5.626,0.231
0,TAG,10.250970363616943,3.591,5.625,0.139
0,TAG,10.261812448501587,3.633,5.635,0.182
0,TAG,10.272639274597168,3.637,5.643,-0.076
0,TAG,10.287581443786621,3.647,5.645,0.039
0,TAG,10.287601709365845,3.624,5.626,0.209
0,TAG,10.298388957977295,3.59,5.622,0.163
0,TAG,10.309238910675049,3.61,5.625,0.029
0,TAG,10.32008147239685,3.618,5.633,0.07
0,TAG,10.330968141555786,3.592,5.63,0.161
0,TAG,10.34182620048523,3.588,5.617,0.186
0,TAG,10.352670669555664,3.608,5.619,0.268
0,TAG,10.367556095123291,3.614,5.628,-0.083
0,TAG,10.367577075958252,3.637,5.621,0.221
0,TAG,10.378394365310669,3.598,5.608,0.168
0,TAG,10.38922929763794,3.571,5.614,0.079
0,TAG,10.400128602981567,3.584,5.609,0.214
0,TAG,10.410940885543823,3.615,5.619,-0.052
0,TAG,10.42181396484375,3.608,5.637,0.005
0,TAG,10.432619094848633,3.594,5.618,0.322
0,TAG,10.447523832321167,3.596,5.624,0.12
0,TAG,10.447541236877441,3.579,5.609,0.436
0,TAG,10.458407878875732,3.594,5.615,0.027
0,TAG,10.46922779083252,3.597,5.626,-0.048
0,TAG,10.480119705200195,3.563,5.617,0.114
0,TAG,10.49095344543457,3.594,5.61,0.208
0,TAG,10.501813650131226,3.602,5.625,0.073
0,TAG,10.51263689994812,3.627,5.634,0.081
0,TAG,10.527564287185669,3.647,5.631,0.027
0,TAG,10.52758502960205,3.614,5.645,0.083
0,TAG,10.53838562965393,3.616,5.628,0.145
0,TAG,10.549243211746216,3.621,5.635,0.131
0,TAG,10.560094118118286,3.606,5.647,0.012
0,TAG,10.570981740951538,3.641,5.645,0.096
0,TAG,10.581798076629639,3.619,5.632,0.099
0,TAG,10.592716455459595,3.609,5.638,0.09
0,TAG,10.60754656791687,3.632,5.632,0.09
0,TAG,10.607564210891724,3.61,5.644,0.025
